frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.39220196,0.6262785,0.37499058,0.36825538,0.29524016,1.6178069,0.22683111,0.25121343
1,0.71825683,0.311678,0.30765086,0.25832823,0.56194776,1.357153,0.49409592,0.4966119
2,0.81431925,0.5968056,0.38075328,0.6820534,0.61989033,1.8082353,0.5092176,0.2898507
3,0.7410196,1.0059389,0.5896003,0.9310107,1.0216429,1.5601864,0.52597547,0.59524053
4,0.32940596,0.54327655,0.32147658,0.5045611,0.80931944,1.3506551,0.32238477,0.3327108
5,0.8452414,1.1635276,1.1605448,1.0903487,1.7388363,1.7831334,0.8688876,0.84806
6,1.3056846,0.92075634,0.81269634,1.9514992,1.2669107,1.907097,0.6172842,1.0818263
7,1.0876456,0.38229147,0.39107203,0.31147474,0.6746495,0.25414604,0.5544139,0.8084817
8,0.524128,1.1827586,0.7255008,0.8687773,0.57381284,0.57778907,0.5620383,1.2304518
9,1.0135083,2.102568,1.234431,1.267781,0.5775133,1.1526587,0.7946371,1.6345079
10,1.1577492,1.1670809,0.78286016,1.1825798,1.7377577,2.6772401,1.9232583,1.5524174
11,1.4459099,0.6493894,0.6773868,1.2117091,1.8286204,3.3498383,0.4119054,2.6312494
12,1.2103529,1.774888,1.2955146,1.1119051,1.1346474,1.5018065,1.2612257,3.034738
13,1.7602084,0.62118644,0.24660176,1.0206462,0.7631858,1.0056825,0.95796126,0.88300335
14,0.4533325,1.5889035,0.29947853,0.3775779,0.7701535,1.6649109,0.52191055,0.94986206
15,2.271709,0.67128146,0.5176274,1.9571724,0.5306156,0.705974,0.92878354,2.1826305
16,1.6822083,1.5762718,1.9903997,1.2656174,1.1764779,1.2754993,0.96054465,1.0668283
17,2.0407372,1.814753,1.0042686,1.4487504,1.1972132,2.3783147,1.0743215,1.5990101
18,1.8426814,2.1503477,0.8383195,1.91616,1.2378888,3.2603874,1.1290023,1.1348518
19,1.7763965,1.1730273,0.8459955,1.5020249,0.7849302,1.7917373,1.0591049,1.3707203
20,2.0963166,0.79557955,1.0678371,0.6470194,1.1872422,1.2553087,0.84693986,1.760397
21,1.4162357,0.45437512,0.6356776,1.7954025,0.7375539,1.1811093,0.485089,3.2145777
22,0.7510877,0.3597814,0.67683405,0.5369914,0.5010035,0.68604183,0.40875682,0.58717704
23,2.437028,0.4120596,0.41498405,0.3552471,0.8840703,0.5277944,0.23361938,1.0466236
24,2.8789322,0.855889,1.1037095,1.7707262,2.0436153,0.80872107,1.2961016,1.3431138
25,1.2227104,1.2004306,1.6099982,1.765733,1.6904472,2.4875336,0.5832257,1.0650856
26,1.1905317,1.0785286,1.1722478,1.6821198,0.9083186,2.8808932,0.9188143,0.75521755
27,1.5467263,0.8765732,0.7841222,1.9244608,0.6951802,3.8271105,1.0484815,0.97169214
28,1.4833136,0.55911374,0.86629987,1.4143829,0.9289694,2.7893202,0.4316457,1.0930474
29,2.0246027,0.3543348,0.53892815,1.0487674,0.6855944,3.2997358,0.37974077,0.5283773
