frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.03826955,0.017695172,0.07215496,0.04072905,0.021689644,0.055468448,0.07586591,0.15046753
1,0.023239136,0.021828488,0.0031627044,0.007348274,0.04796576,0.1010763,0.026177365,0.09028087
2,0.05191212,0.053696804,0.033699814,0.026672343,0.0,0.06600141,0.013196346,0.43069834
3,0.01665775,0.0363171,0.068674006,0.0038735413,0.0075966544,0.09468907,0.012855346,0.3679999
4,0.22615565,0.38381782,0.34467542,0.2374769,0.40019622,0.36997604,0.25266433,0.3980388
5,0.37867957,0.3817073,0.36968848,0.27654698,0.45636645,0.5609453,0.38945004,0.6711005
6,0.3255576,0.36786103,0.33667788,0.31683192,0.43671262,0.14134948,0.35802206,0.4347236
7,0.51047975,0.30882734,0.4553011,0.24704346,0.36147934,0.23856176,0.2978336,0.6380734
8,0.17216085,0.3680813,0.31058908,0.23962048,0.48255643,0.48088595,0.35366637,0.78405505
9,0.27046415,0.35603943,0.5072565,0.5655842,0.27960402,0.38561183,0.436138,0.55955017
10,0.41233298,0.36769533,0.32543862,0.26749155,0.5432969,0.26503554,0.2069386,0.46208668
11,0.48765105,0.4450343,0.5433159,0.3878615,0.5059413,0.29649517,0.713461,0.39069942
12,0.38009444,0.37962916,0.50983447,0.4092176,0.21005431,0.323746,0.20288108,0.2950745
13,0.68841153,0.39463964,0.9999999,0.48549414,0.74248064,0.5505029,0.66868424,0.66357034
14,0.4106535,0.4474253,0.8537892,0.6750504,0.31106928,0.27176777,0.5853592,0.4763862
15,0.116655566,0.23278886,0.27293268,0.19394703,0.26689237,0.24161285,0.3488061,0.38785118
16,0.2546384,0.32867065,0.4684086,0.3567443,0.2652141,0.2972389,0.55529,0.58727086
17,0.24874698,0.4253453,0.44744217,0.43305585,0.46720305,0.3465856,0.36200482,0.4515631
18,0.4674333,0.33183986,0.4680307,0.38490823,0.448017,0.50150174,0.23327136,0.53708446
19,0.46806842,0.31284377,0.34576157,0.272225,0.27332008,0.28999418,0.2651794,0.38156095
20,0.2729268,0.40437227,0.22493021,0.32765767,0.24960533,0.20957668,0.18410411,0.36490968
21,0.243652,0.42176938,0.15525284,0.15440992,0.19771896,0.31647348,0.3788804,0.3376607
22,0.29245758,0.33256927,0.0879323,0.16046229,0.3309236,0.31740248,0.2590357,0.13370833
23,0.3576619,0.43515515,0.2542631,0.4098708,0.34876412,0.38886398,0.445218,0.28228942
24,0.5587515,0.49719188,0.36464006,0.7112882,0.3686109,0.27842373,0.51209515,0.32898775
25,0.1319403,0.1785606,0.095202535,0.15187782,0.09254542,0.1450829,0.115301766,0.16448845
26,0.35423428,0.45110846,0.32132578,0.31547448,0.46105686,0.32618365,0.4379446,0.4240275
27,0.30975404,0.275968,0.31655967,0.3554468,0.497428,0.5507676,0.5543238,0.6106892
28,0.564239,0.33064243,0.6510393,0.579493,0.4594956,0.26476127,0.72025573,0.4825559
29,0.22862935,0.3460304,0.6280894,0.38864204,0.6038096,0.47926742,0.32996777,0.5742787
30,0.45235586,0.47575235,0.6581737,0.62374884,0.6404563,0.6651152,0.7225145,0.60438913
31,0.38642925,0.31177768,0.26288635,0.35928583,0.2695737,0.24300891,0.23962162,0.29357094
32,0.5573927,0.34199247,0.4895495,0.46502662,0.55406344,0.5976958,0.45643052,0.5491957
33,0.40155384,0.5493418,0.7468948,0.57042974,0.5395264,0.41022468,0.32622412,0.6780107
34,0.4849767,0.61338836,0.4781064,0.42529425,0.5739474,0.48542443,0.48020852,0.46302786
35,0.4406536,0.47783577,0.64669317,0.44237846,0.31819633,0.22622317,0.39874774,0.51114196
36,0.39798045,0.3325661,0.92992246,0.80309075,0.71999186,0.51135606,0.56779635,0.45767212
37,0.33183268,0.32229742,0.32538396,0.31101146,0.1754256,0.31539324,0.3255112,0.72599125
38,0.3181988,0.29318133,0.4940202,0.7221913,0.35220006,0.33127013,0.5385289,0.5114524
39,0.6252834,0.3079994,0.39204496,0.24379407,0.45026675,0.47509712,0.43243718,0.6174914
40,0.70288265,0.33354962,0.47888002,0.39518452,0.6893709,0.5464368,0.4510502,0.51726484
41,0.646371,0.46237338,0.70207274,0.5498284,0.44291183,0.67023975,0.5591185,0.6554164
42,0.65081596,0.40387273,0.7377719,0.47713503,0.67729485,0.36670968,0.5531276,0.6056035
43,0.42387778,0.7449172,0.4141645,0.42697787,0.34801376,0.577929,0.33244595,0.41325396
44,0.40391698,0.5944949,0.40334097,0.6478447,0.52435696,0.32851171,0.4817373,0.8317881
45,0.7501828,0.63195944,0.6052079,0.4403061,0.41649047,0.3035508,0.41385442,0.47666427
46,0.5653858,0.7405964,0.5752669,0.5374197,0.56300867,0.33425093,0.6458894,0.526534
47,0.6463834,0.2853745,0.6668193,0.6754055,0.6332674,0.52257186,0.4040902,0.40767127
48,0.36979717,0.39044008,0.5648534,0.4644219,0.39169708,0.52659345,0.4934712,0.664246
49,0.2837051,0.31140655,0.4556963,0.447368,0.35271627,0.45879528,0.22732444,0.61171514
50,0.43177846,0.4688585,0.3570438,0.2323038,0.19280677,0.3483944,0.30985555,0.5993538
51,0.39547968,0.3534639,0.29351538,0.46137407,0.3746853,0.28419298,0.47994584,0.43228036
52,0.44655725,0.449728,0.3466084,0.29551262,0.12863456,0.37121964,0.26758334,0.28894147
53,0.4147116,0.78887534,0.46823096,0.62622494,0.6747514,0.39669213,0.39444324,0.665025
