frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.034988906,0.07718433,0.029729545,0.025373144,0.039717667,0.04605616,0.04002329,0.034684446
1,0.045056734,0.09305053,0.039430283,0.06533898,0.039402325,0.073968686,0.028803429,0.07651842
2,0.00083081034,0.08476411,0.0567936,0.05524171,0.014776312,0.06401621,0.01351713,0.07229479
3,0.043775804,0.036873262,0.034703184,0.020360325,0.0082766935,0.036476076,0.019239059,0.05318751
4,0.32577017,0.38464707,0.24479961,0.36703935,0.18516414,0.39030775,0.28894225,0.2511569
5,0.31176138,0.3522799,0.24112262,0.30394223,0.21576458,0.37595955,0.29948458,0.24612778
6,0.17641568,0.19532205,0.20715778,0.45752117,0.47505388,0.28095064,0.44936177,0.20955068
7,0.38558435,0.38013688,0.5257749,0.61223024,0.5611302,0.7636123,0.5823468,0.4906037
8,0.05844179,0.12549087,0.08832304,0.03716833,0.08802196,0.07793302,0.10217308,0.10962877
9,0.052575152,0.07162987,0.061947946,0.013901367,0.021620918,0.03730809,0.02065721,0.06946301
10,0.12510377,0.21340024,0.1501854,0.11178479,0.18282783,0.14021511,0.12773114,0.20485319
11,0.4639172,0.8165885,0.98092,0.6881615,0.6757527,0.8666607,0.72265154,0.7015006
12,0.11743893,0.4332157,0.1065159,0.2008207,0.2423398,0.30328807,0.11044166,0.08303374
13,0.02031622,0.0958608,0.050890896,0.024409113,0.030424286,0.01875245,0.034246426,0.023686258
14,0.14088441,0.56179035,0.1453545,0.18544513,0.17458327,0.16569881,0.14296457,0.12999864
15,0.5415661,0.35629418,0.46498677,0.34065256,0.49012783,0.8536508,0.46350184,0.29547718
16,0.10675,0.1961096,0.0502152,0.08776606,0.10647662,0.18689507,0.09990066,0.0696643
17,0.11260503,0.045325164,0.008289204,0.048832282,0.032643337,0.04445077,0.042137675,0.038920145
18,0.059902463,0.923234,0.047658034,0.04693347,0.10798926,0.10293117,0.0755821,0.09078628
19,0.3633522,0.43578303,0.1628641,0.1931073,0.28971934,0.39408818,0.32087582,0.20033512
20,0.44628417,0.89407927,0.24603032,0.31724778,0.27350727,0.58122957,0.29534897,0.35220757
21,0.14555731,0.5376872,0.07665495,0.032128938,0.0626938,0.081385724,0.09742931,0.093633145
22,0.086684644,0.4942286,0.0488101,0.033504393,0.014179001,0.025678195,0.010590328,0.02223084
23,0.18078019,0.57018334,0.12991703,0.16373143,0.07963978,0.11619931,0.063742675,0.15877698
24,0.44055513,0.37441868,0.4708028,0.47957245,0.7338064,0.51456296,0.33030385,0.5005052
25,0.4780557,0.31909946,0.28785592,0.37560406,0.36277306,0.43478924,0.2873239,0.2462299
26,0.16812083,0.10230698,0.07631244,0.09062029,0.06815331,0.055789426,0.112646215,0.37107155
27,0.018477866,0.08040288,0.023131324,0.046642173,0.04442377,0.054247525,0.025278123,0.058383085
28,0.3144177,0.1326665,0.18033183,0.18631645,0.167143,0.2712096,0.1291424,0.1227725
29,0.36349538,0.34139302,0.56346124,0.23061544,0.43100825,0.659985,0.18940374,0.33020326
30,0.1213014,0.2906544,0.135485,0.13380738,0.21986014,0.20527783,0.18947789,0.092993796
31,0.053578027,0.08249297,0.021354701,0.066649415,0.089282185,0.17193082,0.059865825,0.07908255
32,0.030077402,0.077168964,0.074426845,0.063652694,0.082892045,0.09243241,0.07300123,0.25847864
33,0.17163923,0.20588343,0.11122661,0.19594993,0.24916509,0.17314658,0.16694567,0.1408404
34,0.054614563,0.0813043,0.07634624,0.044313926,0.061022718,0.07363284,0.03556475,0.17408544
35,0.05791676,0.055969175,0.010314302,0.09922895,0.055729833,0.044781014,0.031519424,0.18592013
36,0.21902709,0.11637912,0.13780263,0.17732097,0.09935118,0.12730908,0.08199174,0.110478066
37,0.22107443,0.36341134,0.36535197,0.3071956,0.33033377,0.32712936,0.36554286,0.19569542
38,0.22227156,0.24123698,0.27107877,0.15894085,0.3550961,0.29663694,0.26474905,0.20306358
39,0.22667798,0.5719916,0.9999998,0.73092633,0.81501555,0.77461165,0.76103854,0.7708882
40,0.18110949,0.3851127,0.371851,0.6598539,0.5467849,0.2606585,0.30931705,0.23106092
41,0.16087274,0.29225785,0.17407675,0.39884442,0.2237198,0.33116364,0.12900478,0.089915186
42,0.076196946,0.05754897,0.029841924,0.06624608,0.031097524,0.050943464,0.04152358,0.022136342
43,0.015515574,0.042210396,0.009608526,0.039002065,0.05132559,0.06264125,0.008068776,0.014596781
44,0.24091588,0.15835918,0.15875581,0.3684221,0.54060876,0.43303007,0.40959674,0.28033885
45,0.3218294,0.2879443,0.6444351,0.47211727,0.8555895,0.36181572,0.49059612,0.40331504
