frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.19042888,0.32070148,0.25577933,0.28161368,0.17984094,0.30940974,0.84763896,0.36918652
1,0.22952093,0.26161608,0.26963526,0.41141164,0.15421276,0.17813823,0.50417894,0.46719712
2,0.26467478,0.2974729,0.2903159,0.35258466,0.17146245,0.25048155,0.29401675,0.29738748
3,0.26876515,0.3237173,0.3554724,0.3032655,0.41582933,0.19658323,0.2847412,0.26432684
4,0.09023179,0.14594716,0.29486692,0.24545854,0.16966924,0.1444748,0.33325058,0.29660702
5,0.85760427,1.0464704,0.59345305,0.819886,0.51069033,0.93442696,0.8291829,0.8309721
6,1.5166337,1.4854484,1.5430139,2.1708162,1.7692692,1.1967607,1.8173478,0.7629421
7,1.887639,2.3687015,0.998798,1.5018985,1.1796691,2.0116048,0.68126595,0.34079805
8,0.5514739,0.5649564,0.622289,0.68824244,0.40467834,0.42060572,0.45543563,0.7256293
9,0.35681054,0.32194167,0.99492383,0.6102909,0.4371825,0.3439114,0.55949396,0.44214982
10,0.3443722,0.27690122,0.41145793,0.35262746,0.39225778,0.31001732,0.5005716,0.24293326
11,0.5380935,0.66913956,0.813144,0.816064,0.7850101,0.7374604,0.44967738,0.5414216
12,1.0414321,1.2051356,1.7089611,1.3712398,0.9262912,1.8025792,0.42758352,0.47955167
13,1.0274036,1.6488976,1.8303003,1.9556172,0.8635069,1.7064047,1.5526226,1.4840884
14,0.5791516,0.34755793,1.4732063,0.69263756,1.8979653,0.47899446,0.42380565,1.0455939
15,0.30922097,0.84549576,1.036164,0.8249376,0.53918743,0.27993786,0.41667616,0.4863733
16,1.0896428,1.1474925,2.2465487,2.2468135,1.469742,2.3177521,0.97413826,1.4224044
17,1.2400024,1.7457032,2.39826,1.5539911,1.12854,1.4637156,0.9370297,1.4478266
18,1.2921921,1.351656,1.5204024,1.9747938,0.94767416,1.68113,0.873645,0.9202796
19,0.5582143,0.80174494,2.1072567,1.0897726,1.0303943,0.7904123,0.6176702,0.7287111
20,0.37861022,0.37239534,1.6924438,0.41491413,0.2576686,0.15001702,0.31236947,0.23251057
21,0.39455965,0.27373955,0.29118544,0.82641196,0.30132216,0.1477148,0.27957165,0.4767751
22,0.6651411,0.6265806,0.92959535,1.249247,1.0983344,0.8103721,0.39303005,1.1097989
23,2.1072865,1.4432453,2.209528,1.9228116,1.8736101,2.1166372,1.4343293,1.1266286
24,0.94002545,0.85705495,2.2821383,1.6026256,1.3074822,0.98196214,1.0263975,0.7717649
25,1.8424025,1.7584574,2.0734575,1.1265581,1.4306152,2.567669,0.7297081,1.2307754
26,0.40358183,0.89169174,0.8173237,0.8539858,0.88208914,0.96134937,1.2843158,0.74981165
27,0.22931613,0.26281655,0.3444354,0.573262,0.35246223,0.30410826,0.41531536,0.3986637
28,0.6364174,0.7324961,0.94184244,1.3600764,0.68855596,0.88869846,0.8776088,0.99126077
29,1.3760979,4.0792694,2.215054,2.2813447,2.264142,3.3241918,1.4545982,2.1068912
30,0.7164481,2.0707593,2.1436837,1.1176133,1.6726081,2.5616705,0.9336964,1.5897198
31,1.1980073,1.6269659,2.2718892,1.8684576,1.5289509,1.332598,0.880188,1.421012
32,0.4102265,0.5114964,0.79060847,0.820971,0.62918586,0.30244616,0.64066553,0.60828066
33,0.3516142,0.7402291,0.41697553,0.6113465,0.32894552,0.558679,0.72936213,1.5425417
34,0.29634434,0.9439588,0.47074443,0.5111834,0.52314,0.49160242,0.7832452,1.2045336
35,0.32312763,0.65155256,0.56197566,0.44458544,0.30022737,0.72013307,0.33513993,0.42760366
36,1.524517,3.2364368,2.8193696,1.7973151,3.1230755,4.29638,1.414926,2.0014873
37,0.9757055,1.9024069,2.1909084,1.0892482,2.5870278,1.4965303,0.7894167,1.6416597
38,1.0422232,1.2013856,5.5215745,0.8744149,1.2332315,1.2702171,0.74590766,1.0192747
39,0.7372805,0.83269536,7.891488,0.66149205,0.47525984,0.56034166,0.52941203,0.7332524
40,1.3405547,1.3936919,1.2824254,1.0827079,1.2937341,1.173981,0.9376223,1.4442208
41,1.0827614,2.1236997,2.588657,2.1313825,1.8329177,1.3460015,2.2376623,1.688596
42,1.9454074,3.647334,2.3583572,2.3766305,1.2658118,1.2733057,1.7247708,2.1857486
43,1.2850468,2.7610207,1.8795103,1.5456955,1.8609521,2.060347,0.7927796,2.6820107
44,1.090913,1.9741437,1.174192,0.8473302,0.88921714,1.4878548,1.0451918,1.2215985
45,0.4681574,1.5047681,0.68231416,0.7360982,0.41786638,0.56229556,3.030995,0.89868987
46,0.24657543,0.8094839,0.3283746,0.25511402,0.24011675,0.4601149,0.5062699,1.0755218
47,0.4175742,1.0758591,0.71915674,0.445253,0.79081,0.62788934,1.4685146,1.2527986
48,1.2073399,3.114366,2.1642742,1.1928785,2.1897707,3.1316376,1.0757933,1.4377389
49,2.2086663,4.015132,1.8791833,0.8114741,2.3659606,2.3867073,2.3902166,2.186873
50,0.9413887,2.3167877,1.817086,1.0368191,1.5116303,1.44651,1.8579202,1.8610024
51,0.9800192,3.695806,1.7191585,1.0122768,1.1548516,1.5908322,1.2123705,1.4029225
52,1.5078249,1.9718702,2.3386798,1.3464586,1.2427938,1.4915427,1.321631,1.8254037
53,1.0669886,2.2197526,0.61546504,0.94880265,0.39331096,0.56321764,0.5209019,1.033648
54,0.87762797,2.2993424,2.0085168,1.2989545,1.9205152,2.3601947,1.7603985,2.143977
55,4.4017344,5.9373455,2.680065,2.6484103,2.5433686,3.1847315,1.4413061,3.657586
56,0.8173529,1.26672,0.9024207,0.735145,1.066949,0.7472996,1.7359964,1.3875334
57,0.9955004,2.7246027,0.5950222,0.49977806,0.8543693,0.27344465,0.60244817,0.94138706
58,0.33262837,0.7176374,0.43006793,0.47766197,0.46839657,0.33614266,0.44360673,1.7451997
59,0.6187161,5.442492,0.30015993,0.39511156,0.335184,0.25143498,0.4890039,0.57850164
60,0.71844983,1.0121855,0.30252743,0.6522745,0.22430192,0.24737325,0.23684919,0.5385589
61,1.4183431,2.128726,1.0246162,1.3391393,1.9525607,1.3114376,1.9857334,1.5642922
62,2.828215,4.833759,2.017025,1.182212,2.295741,1.7311056,2.125841,2.2438536
63,1.6761177,2.2334042,1.7669773,1.2461146,1.797597,2.6326816,2.4539857,1.2450167
64,0.8013513,2.7314348,1.439181,1.6053588,1.065736,0.8469651,0.8964061,1.3277767
65,0.7567582,1.4706277,0.6429335,1.0936382,0.59480304,0.6091361,0.80454415,0.5517305
66,1.5322216,4.3076625,1.0816033,0.92342675,1.1511996,1.8884287,1.716959,1.0120139
67,4.2646375,3.6830952,2.3121676,1.1271788,1.5733755,2.5245137,1.0424716,1.8341233
68,1.6183467,5.308056,1.4176028,2.1018095,1.3880898,1.4407101,1.1169803,1.897706
69,3.5738676,3.5048015,1.046154,1.4213765,0.8488459,0.65158784,1.06978,1.3055624
70,0.89814866,2.6562955,2.089522,0.5032296,0.87085986,0.77766514,1.5991635,1.0083151
71,2.9014406,2.1884418,0.30165464,0.57870805,0.36750466,0.23688659,1.5927627,1.2999253
72,1.4117081,2.7197218,1.7156769,1.2340776,1.5394372,1.3413236,1.9824693,2.6529455
73,2.4915056,5.020174,3.1130743,1.305177,2.086461,3.189282,2.553824,2.5245132
74,1.8293074,1.4359767,2.7719991,0.88760227,0.8869597,0.7016527,1.0466499,1.1083226
75,0.9276305,1.1163507,3.928515,1.8413606,0.7975392,1.7191908,0.60649836,0.77041686
76,1.3886315,2.2383618,2.7303474,1.7302115,1.4179046,1.3990428,2.0781894,2.6253266
77,1.5561059,2.938302,3.2940297,2.047441,1.5573871,1.977696,1.7907073,3.9537797
78,1.1783233,1.3660636,1.3631876,0.616198,0.71249986,2.05539,1.0592252,4.9517875
