frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.4811414,0.5976672,0.48921517,0.49856508,0.5499483,0.62511545,0.52132255,0.4724569
1,0.42345247,0.54639965,0.45506802,0.3415135,0.37271863,0.24838765,0.3210516,0.33726645
2,0.22768728,0.4324729,0.21405144,0.10291916,0.2645785,0.613469,0.2390512,0.20397337
3,0.19028562,0.3272531,0.24977876,0.1272119,0.29581848,0.34822264,0.27916288,0.23323166
4,0.15180968,0.37750763,0.09599625,0.12328582,0.17226024,0.20623057,0.1564148,0.13790143
5,0.09722336,0.16396253,0.1362315,0.04427487,0.34233004,0.2718119,0.16359155,0.16057342
6,0.18984969,0.21940641,0.06814862,0.18192029,0.14343049,0.24216375,0.21569403,0.1045591
7,0.15729651,0.15010156,0.1729799,0.34546137,0.18196642,0.254382,0.09761582,0.18489243
8,0.15150174,0.24121381,0.11104371,0.122552864,0.14454238,0.09992794,0.16868445,0.4243316
9,0.0635084,0.16162851,0.048399616,0.3143934,0.028408065,0.15813006,0.1862891,0.49407515
10,0.17582718,0.13196568,0.10581383,0.32565293,0.092792496,0.05284948,0.10446726,0.28191075
11,0.124146014,0.2650515,0.08179966,0.10258828,0.09728468,0.04971187,0.112209104,0.00615917
12,0.11761298,0.14159115,0.1390849,0.3244209,0.12160477,0.06953966,0.108515486,0.042314813
13,0.106289625,0.19173314,0.06795181,0.09488362,0.11496755,0.057311244,0.07516918,0.052113723
14,0.024129089,0.114607826,0.10968767,0.19654848,0.11322234,0.14683035,0.18787856,0.0712308
15,0.011812357,0.18035002,0.19244808,0.697782,0.13843207,0.033513833,0.053567562,0.039833106
16,0.17427078,0.15039684,0.08325849,0.8240291,0.113419466,0.07457152,0.12756948,0.27527025
17,0.23845838,0.07396843,0.10671029,0.2491867,0.12807733,0.02370643,0.21077125,0.41872427
18,0.24662635,0.270784,0.19600652,0.56831014,0.4106631,0.12707594,0.1687539,0.24626783
