frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.56503963,0.3830603,0.2583047,0.20616017,0.44791132,0.2446879,0.7950815,0.23790061
1,0.031226786,0.3961163,0.011856084,0.115037106,0.2355863,0.43114173,0.43082646,0.30138668
2,0.6235,0.41079053,0.26738074,0.22016679,0.16869423,0.60479707,0.69197696,0.093286216
3,0.75891334,0.33335724,0.3801469,0.40284738,0.12542887,0.993991,0.039493732,0.21787228
4,0.47415137,0.32696608,0.09667998,0.14869645,0.17577453,0.14662783,0.025658373,0.16444169
5,0.22377354,0.30441314,0.12731321,0.10701347,0.2624199,0.20390968,0.92106336,0.09685928
6,0.21753173,0.39690077,0.11661303,0.07927342,0.3329475,0.37844357,0.174752,0.07837698
7,0.41302127,0.28529045,0.31189322,0.17993395,0.49290407,0.54938716,0.9991262,0.4367557
8,0.5782739,0.14125288,0.123234324,0.10884318,0.20579131,0.41755047,0.38010746,0.08099367
9,0.78308314,0.43221024,0.4137537,0.2309299,0.28609148,0.2635817,0.5015918,0.16466935
10,0.58029026,0.2576679,0.10825378,0.16636546,0.19085385,0.16307336,0.33888602,0.4338642
11,0.0,0.18852635,0.030438123,0.06457517,0.2229103,0.0010222341,0.075789146,0.14603403
12,0.058743384,0.39014456,0.1405533,0.015183958,0.25247622,0.1242723,0.12324397,0.11543964
13,0.05461268,0.7073393,0.14781997,0.18241128,0.30460796,0.14642361,0.26569396,0.3420887
14,0.15875147,0.62240547,0.3132561,0.35450602,0.39524204,0.34595487,0.222296,0.3667776
15,0.14817819,0.7261699,0.32529187,0.23659763,0.5403967,0.419803,0.31992406,0.18917479
16,0.6279758,0.45309183,0.44803002,0.45032096,0.3863619,0.71860284,0.29028273,0.2427926
17,0.5111373,0.5970521,0.28031927,0.23522459,0.54660124,0.46291354,0.48861203,0.3417497
18,0.4541141,0.74788934,0.4666354,0.5942254,0.70463616,0.70405906,0.57489103,0.5219251
19,0.3097697,0.6173416,0.56490433,0.42855597,0.59998703,0.3045635,0.5735503,0.44765973
20,0.10146239,0.12286641,0.9999998,0.1639265,0.5156062,0.15984729,0.2726072,0.33533415
21,0.081319,0.10029397,0.4087762,0.14395344,0.20475203,0.20608644,0.21514238,0.11873127
22,0.44618872,0.2699652,0.14565998,0.07960673,0.15271755,0.015881557,0.2805516,0.016397754
23,0.36524898,0.50452423,0.28166083,0.1615344,0.78621835,0.21998985,0.21012993,0.12873676
