frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.4798343,0.29845846,1.3715258,0.33704525,0.2501387,0.3818871,0.8403789,0.16799441
1,0.8569462,1.5421269,0.64380693,0.531998,0.29316008,0.2958864,0.75244343,0.23446491
2,1.2941482,0.49479955,0.43844762,0.78234345,0.46677685,0.7886648,0.6927401,0.13403735
3,1.1039183,0.38689086,0.8472543,0.3989389,0.3851436,0.669394,0.65440965,0.5303484
4,4.7253265,3.0980754,3.347282,2.9400864,3.3655765,3.182577,2.5275867,0.547615
5,3.9506223,4.179496,4.1109557,3.708447,2.7746797,2.4765527,2.088826,5.922469
6,2.1211274,5.2192597,3.8062198,4.866428,2.0447717,4.767209,2.2494812,3.9391696
7,3.032287,4.1322203,3.8121939,5.07073,3.0094786,3.0176454,4.9725094,2.0343795
8,2.9733844,1.7051969,2.7635365,3.142477,1.1630459,2.9164944,2.427477,3.916962
9,3.4170375,3.002625,3.0042262,3.7844748,2.6320457,1.3489143,2.1857746,5.4395046
10,2.66544,1.6876259,2.0373368,3.2876472,1.9118118,1.1842843,1.497395,2.6904263
11,2.5236073,1.5105833,3.6547222,3.0469923,1.9330578,1.0622654,1.3689324,5.771036
12,1.2894772,1.1848086,2.9766316,2.3929188,1.6849971,3.8896499,1.932738,4.2282104
13,2.2032456,1.5840989,2.9361997,3.880872,2.3381896,2.274188,1.2913039,3.8857598
14,1.9090525,1.2581043,1.8745189,2.0137875,2.0371294,1.7670262,1.7233994,0.69702554
15,2.097937,1.1707635,2.7276223,2.1807666,1.0237219,1.3597217,1.3667464,4.814413
16,3.4539623,1.083297,1.0045977,1.8798478,1.0679511,1.2227092,1.5594416,4.8616824
17,1.0391492,1.1935096,1.4000566,2.0459766,0.8867738,0.8662267,0.94161296,0.28642416
18,2.8628528,0.642959,1.0253844,2.1285338,1.2006223,0.6245673,0.47877932,5.740454
19,1.5463481,1.1565633,0.791852,1.6616917,1.2234901,0.7304565,0.5012983,0.44799358
20,1.4365702,1.6319958,0.7746201,1.4533371,1.5290023,0.46084863,0.525611,1.6288917
21,1.0477647,0.8741096,1.7041476,1.4492936,1.4759042,2.0627103,1.0591495,1.4802212
22,4.4665847,0.6239383,1.3520594,2.7176423,0.6845195,1.897254,0.67441154,2.2471697
23,2.7229652,0.9598105,1.3886962,2.8539188,2.212399,2.1041713,0.6798358,4.9870243
24,2.382831,0.8754506,1.9236832,2.168244,1.1201923,1.3877625,0.56405073,0.3924097
25,1.6175268,1.0744536,2.7902145,2.215836,1.9863305,1.3534392,1.2752564,0.47437525
26,2.3933563,1.1304772,1.1183624,1.7931707,1.5131332,1.356836,1.1756282,0.31627217
