frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.77911675,0.5634788,5.1420155,4.7049828,0.4930192,0.75404596,0.28265378,1.8811172
1,1.0579747,0.67369974,4.590763,1.01159,0.62194,0.57786137,0.63952553,1.9160684
2,0.94311917,0.8637024,6.434653,5.054961,0.9866584,0.4406347,0.75751936,1.5434678
3,1.0259857,0.85849,5.067089,3.702583,0.4833868,0.44404843,0.43477112,1.8490952
4,1.1138262,0.62099314,1.3076646,2.9462733,0.7196841,0.5431467,2.0057955,1.6804557
5,2.5586677,1.8427713,1.4314177,4.8862257,1.4654492,1.2450278,1.9443567,2.3364222
6,1.2896771,0.7962601,1.2822671,2.5049915,1.6526692,1.4975857,1.4909856,1.525667
7,1.3998536,2.4977531,2.087733,1.3539244,2.4447784,1.8677899,1.802803,1.0612483
8,2.6027243,3.8130398,2.56536,3.7448635,3.3857355,4.795199,3.6912487,2.5756936
9,2.6845632,2.3622427,4.1130095,4.581971,2.196395,1.6927688,1.819312,2.0093334
10,1.6592155,1.7393605,0.94527066,1.7081966,1.9776026,2.1820889,2.4699595,1.3774765
11,1.3085175,2.4467735,2.1419024,2.282578,1.3921193,3.13962,3.1671023,1.3639438
12,1.7973919,3.3306987,1.7584732,2.1811705,2.029708,2.2952638,3.8880424,2.039636
13,2.5719163,2.3756692,2.35556,2.6718283,1.0745089,1.8137424,1.4845215,1.9061669
14,1.1799963,1.2287824,1.1620171,1.1602056,0.7237501,0.77415705,0.7005327,0.8697729
15,1.1904715,1.8238622,1.1606326,1.2588608,0.88014853,0.8411003,0.8696839,1.5486201
16,1.879975,2.5061455,3.170518,3.0962582,2.2367747,3.4395833,2.6853323,2.0877848
17,3.691031,5.414678,2.9360926,4.84867,3.106384,3.0408049,3.0653014,3.1084454
18,2.623711,3.2171764,2.2001252,5.36929,2.3117707,3.1272836,2.3628988,1.5563636
19,1.6810515,1.6999998,1.5495619,2.2334087,1.5258625,1.5172212,1.8883493,1.1786902
20,1.1716659,1.8397882,1.0143057,5.645339,0.8457866,0.91707844,0.7818377,0.6190015
21,2.3383257,1.6796957,2.252618,2.9021003,1.6796608,2.8101654,3.372445,1.4541906
22,1.2995445,1.464467,0.7257601,1.1552461,0.69730544,1.2865663,0.86788183,0.7776638
23,0.7574187,1.6588281,0.6827477,1.1648471,0.79566044,1.0347735,0.7395216,1.1654556
24,3.6267934,4.2328796,3.2058165,3.8331208,5.8866587,3.311633,3.574323,3.8619351
25,1.2371883,3.070082,3.8994508,4.101516,1.2685763,1.19927,1.6330678,1.1627113
26,1.2561045,1.9487522,4.215769,3.2055855,1.2057989,1.5349944,0.77743995,1.9868232
27,1.0693088,4.763291,2.720272,2.9280043,0.86694235,1.6519492,0.7271501,1.8232993
28,0.6622158,3.1307225,0.7407882,0.7623861,0.5333936,1.58798,0.4688418,0.90046966
29,0.6303177,1.2763653,3.3982782,1.1102872,0.5540732,1.0544206,0.6476766,0.9407191
30,1.1080239,2.9801457,3.9399958,0.9185901,0.82386494,1.1421438,0.66061926,1.140472
31,0.77614295,4.599451,0.85533786,1.7479603,1.0779928,0.988712,0.3580837,1.0423528
32,0.4807086,2.1588898,4.667388,2.1068919,0.7548147,0.8394811,0.46408772,0.98965394
33,1.0012529,2.1185567,1.8268301,4.4136124,0.5942245,0.9494928,1.0081356,0.8985387
34,0.802971,1.1900847,1.6949444,1.9691753,1.294273,0.93978757,0.84866476,1.2289389
35,0.9020519,2.1186087,2.3237164,1.0413282,1.0907929,1.1741639,2.0019026,1.5140789
36,0.7358758,0.93811345,2.413404,2.1113536,2.1700587,1.9796255,2.598653,1.2197008
37,1.4077932,2.7068431,1.4261879,2.8906157,2.1859055,2.9470582,1.74122,1.5951252
38,3.2555692,2.9335766,3.075368,2.801919,5.1127343,4.814731,2.3256984,3.910514
39,2.3845,1.357049,1.3815794,2.8245993,1.7009704,2.4098697,1.9307832,2.1575963
40,1.1093111,2.0123682,0.97366434,1.1973084,0.85958266,0.5786835,1.2001219,1.4136244
41,0.81114256,1.3927159,1.7180774,1.5660834,0.95876706,0.87509686,0.72806937,0.774497
42,0.6484562,0.7505754,0.7101997,0.87756556,0.83334005,1.0828867,0.6827199,0.7402021
43,0.6128663,0.57723486,0.4732052,1.2889009,0.40861538,0.47978002,1.2752349,1.1739155
44,0.94272125,0.5266772,0.9349427,0.5017729,0.62674826,0.8836897,0.71486104,0.44403797
45,0.91267765,2.219733,0.62124664,3.6263905,0.3397943,0.8398769,0.65384257,0.52204955
46,0.34913927,2.8232493,0.38076988,1.016674,0.37858748,0.48032463,0.6577521,0.6042926
47,0.79716444,1.5346537,0.73390406,3.6172652,0.6952931,0.8719448,0.6478243,0.9212544
48,0.86241627,0.6679561,1.0733681,1.072548,0.46084532,0.99912477,0.66044194,0.44059148
49,0.7844944,1.1728294,1.311759,1.5580199,0.9864923,0.71315897,0.7932497,1.128531
