frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.0044336137,0.06956055,0.055330973,0.005490692,0.019332774,0.09360308,0.029758876,0.6205634
1,0.036892466,0.04500994,0.061247513,0.01659451,0.103488244,0.09445991,0.04751974,0.53129995
2,0.018922864,0.060289003,0.12682019,0.0052316412,0.1338969,0.05388987,0.105984926,0.061963625
3,0.023940336,0.06721801,0.051533293,0.034186248,0.015780045,0.06921898,0.005210472,0.035798557
4,0.041475732,0.03900312,0.04291979,0.018572012,0.010617363,0.08630156,0.021516137,0.0765616
5,0.0366216,0.06419713,0.027970262,0.061959397,0.02042166,0.056625552,0.05152645,0.06349716
6,0.44047764,0.4548474,0.36198872,0.2992539,0.26930302,0.344384,0.1536801,0.61201787
7,0.5133357,0.5976554,0.5363457,0.58589196,0.5598685,0.7283841,0.32256594,0.50470734
8,0.34261838,0.35000077,0.32003334,0.45105234,0.2762862,0.36796194,0.15381227,0.15326557
9,0.5000283,0.53186417,0.5504559,0.8546068,0.54021937,0.68780047,0.34813684,0.6486262
10,0.38564667,0.37940666,0.24372299,0.3844198,0.21788523,0.41776517,0.08624672,0.6345581
11,0.4751198,0.5496098,0.3918203,0.53866285,0.45989746,0.6177795,0.3299891,0.31434786
12,0.5689905,0.7365524,0.5781491,0.586088,0.8336799,0.7206944,0.46521327,0.5813701
13,0.31006467,0.26268274,0.21716239,0.5403473,0.41649914,0.36832002,0.16875541,0.23277827
14,0.42363587,0.577539,0.44518185,0.9999998,0.54605657,0.6807394,0.41845888,0.55014837
15,0.3525543,0.6369312,0.72908694,0.4898311,0.7152747,0.5489387,0.34878767,0.88277406
16,0.6901261,0.6870944,0.74397504,0.60786873,0.8500544,0.71427846,0.5662992,0.39367688
17,0.5589337,0.5895947,0.65940386,0.6511373,0.58062965,0.35352507,0.3690448,0.58549094
18,0.41280884,0.18213825,0.3844558,0.1663855,0.30041248,0.12919338,0.11912374,0.14459574
19,0.49519986,0.53420264,0.6385008,0.66425306,0.5646444,0.4533473,0.5568091,0.495915
20,0.18728282,0.7914263,0.74948984,0.5458299,0.49046814,0.52401006,0.4555554,0.49390605
21,0.15219629,0.44997337,0.7190066,0.2660205,0.28794542,0.2097682,0.37872955,0.3219671
22,0.2628206,0.33518946,0.7773536,0.24691029,0.1954958,0.19057724,0.18402395,0.47248682
23,0.5391054,0.7858556,0.66245365,0.4710561,0.5299821,0.7455895,0.26446602,0.38583007
24,0.336204,0.35120338,0.40173304,0.38083196,0.38005888,0.32837778,0.422587,0.2794947
25,0.027183248,0.021466361,0.0710734,0.073858194,0.2509745,0.13142814,0.20383461,0.0
26,0.10866872,0.1483048,0.16345426,0.1550424,0.36501738,0.17939144,0.1843052,0.16869955
27,0.46011367,0.27477512,0.48060432,0.55432475,0.7582856,0.46530023,0.6865501,0.32069242
28,0.33041254,0.59635186,0.31655806,0.3859887,0.79109347,0.4834061,0.43358764,0.20607738
29,0.30043992,0.20988269,0.24200666,0.25984472,0.60804117,0.5417615,0.35133412,0.17916022
30,0.38921657,0.22175704,0.21147728,0.23657319,0.43203828,0.2823368,0.17912619,0.1293041
31,0.25966257,0.12841587,0.30984426,0.32098457,0.50945616,0.5417278,0.32671288,0.27188087
32,0.11738334,0.4579362,0.29531235,0.14026979,0.19700396,0.27628562,0.2209469,0.32344925
33,0.27734178,0.20084384,0.2945983,0.34903586,0.19282986,0.24938717,0.25553262,0.11409496
34,0.2686175,0.162502,0.23386052,0.20739351,0.2800438,0.2515075,0.27932584,0.39492127
35,0.2559312,0.43737882,0.25986555,0.5154651,0.39046383,0.4886329,0.39100277,0.35151064
36,0.52875483,0.35070416,0.334526,0.524016,0.55928147,0.4859804,0.38321337,0.25682595
37,0.2939845,0.24304178,0.39613178,0.61051923,0.49320915,0.19019526,0.31779176,0.13283452
38,0.66380364,0.38256478,0.5233101,0.56865335,0.33927843,0.30913645,0.451145,0.20184715
39,0.16685122,0.15378325,0.21862504,0.12130208,0.22499885,0.11860288,0.18909873,0.07167148
40,0.017399065,0.012930246,0.018894158,0.05156178,0.037827216,0.02785563,0.059350494,0.0423828
41,0.17946187,0.102395676,0.29623175,0.17442581,0.46169928,0.1304434,0.30971378,0.046021245
42,0.59311205,0.32362723,0.29843506,0.54031795,0.4491429,0.38804248,0.32283264,0.4269308
43,0.32206243,0.44180182,0.6414772,0.54508865,0.38545606,0.31905225,0.20697504,0.21273397
44,0.37875348,0.7095269,0.54018706,0.51661766,0.6604241,0.42895406,0.39412624,0.24446017
45,0.30402687,0.5425635,0.5714043,0.3810149,0.4702025,0.4656694,0.3125249,0.27621216
46,0.25001726,0.22066015,0.28679293,0.210241,0.28819278,0.3444931,0.1771311,0.4155136
47,0.15206023,0.13318954,0.23191568,0.22179577,0.20613913,0.20191686,0.12224368,0.29064798
48,0.16645713,0.24062487,0.38781267,0.73592037,0.174062,0.1691829,0.37517315,0.43738088
49,0.2628028,0.18719852,0.24128494,0.39921206,0.31801468,0.19670044,0.2409134,0.44108412
50,0.37077948,0.27378604,0.5680311,0.30320916,0.23646203,0.5466125,0.07713389,0.65972656
51,0.3318661,0.35385045,0.5048572,0.47156018,0.21853445,0.35891187,0.43944505,0.3927549
52,0.14407815,0.19559094,0.2044161,0.07899268,0.20841266,0.15730985,0.14257237,0.15325104
53,0.46202904,0.5063423,0.23535442,0.30844936,0.60578394,0.45700467,0.23539627,0.25185853
54,0.3423063,0.17683573,0.4971551,0.24857257,0.32469204,0.50140715,0.14850485,0.43339375
55,0.429754,0.7666593,0.7695366,0.35756904,0.5138418,0.45863461,0.45811668,0.5127207
56,0.57637185,0.43175754,0.7017443,0.3059542,0.4116896,0.41318044,0.38572988,0.49913186
