frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,1.2946366,0.6568953,0.9924759,1.2232459,0.8195775,0.68360156,1.1281201,0.7513509
1,1.1235307,0.68814087,1.1551673,1.1678408,0.9087703,0.7060213,0.751954,0.94364387
2,0.5803338,2.9559639,0.24132872,1.1678214,0.6642231,0.50173044,1.0243698,0.7350834
3,0.39858055,0.55268097,0.5900576,0.522177,0.9131009,0.45244366,1.4497778,0.2307614
4,0.37106967,0.5458902,0.72921854,1.0245454,0.86999464,1.0380793,0.4260463,0.3737504
5,0.71597576,0.5533046,1.4472865,1.2251859,0.8025326,0.9470931,2.7016401,0.84439254
6,1.048872,2.2240713,0.5225396,1.5279311,0.90803915,0.7536009,3.037456,0.5000923
7,4.363409,3.2874875,3.904255,3.651969,3.6958709,3.8975427,4.649453,3.2886353
8,4.8588963,5.5735507,2.4363546,2.6766443,4.405236,6.0632467,3.8151653,3.4849863
9,3.6506186,1.510859,1.8329082,3.523492,1.826234,1.8762031,0.8369721,2.0364661
10,5.218014,1.1459026,1.7918496,2.199082,0.96198577,1.5669572,0.59107226,1.4580216
11,2.3129423,1.5832627,2.1965516,1.8220884,0.95790535,0.94993097,1.932868,1.2291589
12,1.8259854,1.155742,3.3821774,4.705501,0.83607674,1.1137528,0.7939756,0.56071734
13,0.82588696,1.9101452,1.1765947,3.213798,0.9567195,0.462175,1.2834718,0.5865161
14,0.9426949,1.833414,1.2601845,0.6379934,0.86101425,0.73490876,1.3399928,0.8094785
15,2.7314,4.0754247,3.7064888,3.0792317,2.414426,2.81363,1.2276402,1.936033
16,3.8026018,2.593791,5.143338,3.0521545,2.513268,1.8591304,2.9462397,5.1514635
17,3.5564375,3.96063,1.9108714,1.4740647,2.5002198,3.0023322,2.4866874,1.6424593
18,2.5581164,1.7036934,3.734902,1.736975,2.077339,1.9462056,1.8670124,1.1293381
19,1.3717859,3.3976502,4.195219,0.7267628,1.104369,1.0550869,2.298195,0.57010776
20,0.5034076,0.6723876,1.4863806,0.4810657,0.93114144,0.72206736,0.8134953,0.3971903
21,1.545907,0.6598041,1.3912265,0.5157358,2.2843437,0.5175157,2.0095925,0.4644681
22,0.54617107,0.68803775,0.6172251,0.5863347,1.2650123,0.5684683,1.1745498,0.6413692
23,0.45651296,0.5511296,2.1926334,2.5147853,0.64700615,0.7218594,1.685572,0.39105922
24,0.53212655,0.75786257,2.3670425,1.480816,0.89801276,0.66848564,1.1082208,0.41859043
25,4.9435377,4.953088,3.5008068,3.1295898,2.2733295,3.9610708,3.7091856,1.157898
26,3.529011,1.3128183,2.4071817,3.903071,1.875632,3.1580198,1.9808036,3.5600557
