frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.069933966,0.048499785,0.03888538,0.04396129,0.041157447,0.00866276,0.03438094,0.03897233
1,0.33186132,0.14582281,0.074550614,0.10080781,0.11877683,0.0695568,0.088952035,0.09587365
2,0.47912923,0.14844583,0.0866264,0.1533671,0.1035431,0.04671724,0.14389126,0.32390672
3,0.31452525,0.16001661,0.09086172,0.2473716,0.13583481,0.06705373,0.14491749,0.19856656
4,0.2419065,0.10186487,0.04693602,0.047360312,0.06391125,0.029621018,0.034632836,0.025650652
5,0.18320185,0.11833084,0.07596776,0.18366277,0.10085359,0.048945785,0.15011506,0.15048215
6,0.051253207,0.023976645,0.07251523,0.014217896,0.0035521183,0.0,0.026202757,0.07158986
7,0.53715074,0.11348964,0.08712993,0.2417547,0.052825745,0.056450076,0.18174018,0.15912433
8,0.084711805,0.012582233,0.045618378,0.06646101,0.13065782,0.11685223,0.04555294,0.048420716
9,0.027238347,0.030946983,0.027591849,0.028612666,0.024521504,0.09084032,0.061975144,0.05247352
10,0.28797466,0.15744455,0.038701683,0.09554847,0.15101658,0.028971737,0.103672154,0.06195289
11,0.45217192,0.3354747,0.30301934,0.3668629,0.4558166,0.23833871,0.32879353,0.22440818
12,0.758968,0.45803443,0.34098178,0.55647594,0.5638089,0.633585,0.47562382,0.52253145
13,0.41471055,0.2902518,0.34949774,0.50208926,0.27854174,0.56866866,0.23538692,0.48683247
14,0.5461993,0.2930668,0.3173644,0.5231593,0.43119535,0.67681605,0.36009905,0.13041915
15,0.4680393,0.35116735,0.24838631,0.56267667,0.35955384,0.27611402,0.26899633,0.16582625
16,0.3023826,0.3496072,0.10587027,0.1436599,0.13212192,0.029914549,0.13569593,0.08441609
17,0.030024312,0.04608819,0.07691852,0.060379423,0.03383194,0.014724784,0.029953288,0.060095843
18,0.19417287,0.3191728,0.27733758,0.48343748,0.08753857,0.09076463,0.1401544,0.13601054
19,0.4170161,0.5542036,0.5719697,0.6545456,0.56571615,0.34726208,0.34023884,0.4657138
20,0.99999976,0.85986274,0.568656,0.5337284,0.41621044,0.4435341,0.38226193,0.35324073
21,0.40219912,0.6608332,0.39050853,0.5362513,0.46596226,0.44725657,0.44943154,0.33273897
22,0.439736,0.58616674,0.35098362,0.65853935,0.37859595,0.29194322,0.22103353,0.2905745
23,0.08100179,0.20073135,0.1401683,0.20924127,0.08697025,0.14298289,0.06257935,0.054761916
24,0.39760256,0.17141698,0.31938866,0.42231515,0.3997333,0.24800372,0.33806336,0.22539921
25,0.39863417,0.5901646,0.5651929,0.39701226,0.36434683,0.4930654,0.47569296,0.31764567
26,0.67410326,0.7904879,0.4862414,0.78063464,0.45743176,0.3976251,0.5571047,0.46915826
27,0.7196669,0.30795276,0.45191994,0.5056802,0.38378286,0.29915372,0.4116507,0.37266946
28,0.8640305,0.50293195,0.4373203,0.6879889,0.7082481,0.69769496,0.6931717,0.62164754
29,0.37861744,0.26986688,0.6725845,0.3203933,0.44300842,0.19261678,0.31398788,0.29102752
30,0.24048723,0.13579851,0.13595197,0.11909422,0.18187971,0.06937194,0.28183377,0.09044479
31,0.09439354,0.05898522,0.11638328,0.10138425,0.075096615,0.05110642,0.038110714,0.07674729
32,0.26468447,0.07190674,0.09617743,0.15028876,0.036997337,0.08442989,0.056827344,0.09321189
33,0.5339591,0.2675255,0.27174902,0.4566658,0.29152706,0.21297689,0.2393606,0.26839095
34,0.5698119,0.4381908,0.57695967,0.3765929,0.4819451,0.3408753,0.5350523,0.42502886
35,0.5213707,0.42912534,0.42138416,0.32972202,0.27701905,0.2303468,0.6112334,0.272692
36,0.15400526,0.2362622,0.23669367,0.19854341,0.11991561,0.34356284,0.26281476,0.20423602
37,0.11253985,0.20368357,0.2328595,0.21812728,0.17611307,0.25956044,0.23774509,0.20702034
38,0.06742135,0.15615271,0.06958644,0.05404136,0.10621882,0.05671322,0.15542726,0.2080825
39,0.06718142,0.10082419,0.03312301,0.0971739,0.13731693,0.1257215,0.07401227,0.053521283
40,0.14499074,0.05008987,0.121025756,0.05828857,0.06857759,0.069825925,0.06719327,0.047236137
41,0.046923842,0.06574092,0.046105187,0.011338895,0.04383836,0.065401234,0.043316286,0.047546018
42,0.11422992,0.13211673,0.121686384,0.09345164,0.099779256,0.072720945,0.111546725,0.09233471
43,0.73143166,0.4230858,0.5102962,0.5734391,0.3072503,0.36121598,0.5221754,0.39241233
44,0.5135772,0.41597503,0.5432986,0.46673062,0.4396835,0.61748105,0.5642928,0.67418385
45,0.521552,0.54858124,0.7066165,0.3420965,0.4225876,0.42501006,0.2791801,0.699803
46,0.28190514,0.14625618,0.26145118,0.12861416,0.109960064,0.22717348,0.1822992,0.4119117
47,0.09092338,0.081843875,0.075925246,0.042527232,0.09238356,0.07662837,0.062383026,0.17322175
48,0.06407537,0.0562619,0.037996523,0.06148454,0.013050115,0.016690146,0.027113484,0.06831082
49,0.12667258,0.0816698,0.07539728,0.0479448,0.04612311,0.05005898,0.08785922,0.09946037
50,0.35534787,0.24675113,0.3151345,0.18765295,0.2554396,0.22038402,0.15075809,0.23682955
51,0.6084874,0.5316212,0.65412784,0.71268636,0.5930049,0.34097335,0.49181017,0.5764301
52,0.8577291,0.61356205,0.5397636,0.20721444,0.599464,0.20478836,0.35594165,0.40007082
53,0.20779583,0.2829126,0.12741326,0.16674235,0.06557567,0.05832213,0.14393562,0.06929932
54,0.13933651,0.09628833,0.14817701,0.12713635,0.054840583,0.04531071,0.2840327,0.085476264
55,0.21057647,0.15954399,0.11090694,0.14369747,0.035171036,0.02770531,0.30464473,0.07373436
56,0.07882808,0.06263899,0.11195374,0.061332718,0.022658331,0.02755648,0.037395984,0.0667956
57,0.1680022,0.26042482,0.48478782,0.25247675,0.16578723,0.07902445,0.10198487,0.26421973
58,0.39367223,0.35035506,0.35961905,0.560708,0.26451305,0.16286938,0.13693489,0.14531206
59,0.79526836,0.35602105,0.40874112,0.55963945,0.69883645,0.5827654,0.5899153,0.4426999
