frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,1.6189433,1.6694952,2.9424343,2.7140305,3.047034,4.117567,4.5865526,2.5914273
1,1.4222273,2.887455,3.551281,2.7640343,2.8909662,3.7149403,5.2596827,3.381816
2,2.4877946,3.3448782,4.1130824,2.4972806,4.124502,4.537179,2.1078439,2.3960004
3,2.8291433,3.9506612,3.49977,3.2675185,3.570468,2.5530858,3.1001453,4.0071626
4,2.918382,4.355846,3.401639,2.5273914,2.8144946,3.2277575,4.2909565,2.224715
5,1.0921856,2.75392,3.4126987,1.9366806,3.9833713,5.8266463,1.8142911,1.1136403
6,4.945914,3.56902,5.492874,2.8433216,3.461467,6.1007338,4.4576106,2.4589822
7,4.7707305,5.5653524,5.16137,5.301255,2.957892,4.749322,5.0157886,3.2505438
8,3.3191986,4.332848,4.11605,4.6918554,4.1897106,3.652232,4.54574,2.5150003
9,1.9208126,3.7726524,3.5534818,3.427338,2.7661066,3.013063,2.8949018,3.4843907
10,2.6616025,1.5145544,2.6641426,1.2287823,3.269878,2.0002317,1.6501555,4.0789022
11,2.7246804,4.568279,3.8982482,4.88488,3.8285518,2.646716,3.0680132,2.3611147
12,1.5142505,2.1089015,4.8345737,3.5207815,2.5582242,2.7774034,5.5382686,3.4248042
13,3.2579794,4.8289013,3.7784686,5.491708,2.4129868,3.3940864,4.072487,2.4416728
14,2.0550256,1.1316278,1.1356668,1.6862917,3.41485,1.4653552,2.9000618,2.9312112
15,1.8164618,2.9812403,3.599283,2.0602298,3.8317876,2.48136,4.478676,1.7537487
16,1.4859263,1.7877996,4.431881,2.5684273,4.078549,2.264384,4.130932,2.6654463
17,2.0202427,3.5442681,3.3393898,3.7121124,3.269377,4.5212183,3.5374713,3.7698698
18,0.66340685,1.6927652,3.5550086,1.7803495,2.3909469,1.9175277,2.4274359,2.5976193
19,3.0238628,3.0509655,4.9293766,5.990455,4.8771033,2.384587,2.641227,3.9039662
20,1.6673346,4.4959497,5.25265,3.9615173,3.6304235,2.790945,5.4756074,5.112603
21,1.7578068,4.329796,1.8621858,1.9474034,4.54781,3.856431,4.280411,4.2917295
22,1.0394881,2.234662,1.2156019,1.6796279,5.5504704,2.9241807,2.0826507,1.1183691
23,1.2834232,1.4005889,1.5909152,2.3847244,2.779055,1.9075099,1.6981292,1.5754669
24,2.083318,4.2245154,6.1702642,3.7211218,3.0001044,2.7543545,4.8481426,4.3869915
25,1.8301196,3.880603,6.5971475,6.2001276,3.0514011,2.609005,5.07895,4.928466
26,2.1107426,2.1237655,3.5397704,2.643587,3.9562204,2.0720387,2.5367815,2.4850893
27,1.3235264,1.6239796,1.9845998,4.1827407,2.4747837,2.5539532,1.5128443,1.683986
28,1.3546133,2.1740584,2.7890253,3.6121688,2.8348517,2.0442479,3.0140169,3.504015
