frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.1195128,0.09970969,0.16383293,0.01612488,0.04042201,0.009833774,0.061771348,0.009843304
1,0.03642969,0.048467003,0.062196817,0.0036125998,0.033528544,0.026398081,0.18709253,0.037917748
2,0.10827562,0.053194553,0.026780723,0.020326938,0.023758598,0.0050986065,0.18989915,0.004664644
3,0.09096537,0.047654346,0.04181259,0.04289196,0.081333764,0.027584378,0.040149726,0.03352126
4,0.11085274,0.10867361,0.111755356,0.047246072,0.115730606,0.25713795,0.24462518,0.15497161
5,0.4895278,0.3054696,0.45056683,0.19959235,0.70425373,0.49651268,0.42034993,0.4683595
6,0.5589057,0.62943465,0.46661568,0.5622013,0.7942592,0.8038361,0.78001297,0.53531426
7,0.31032515,0.21652934,0.25856832,0.31267592,0.24940385,0.15985227,0.34762165,0.3198366
8,0.19749698,0.23101439,0.11354652,0.18364482,0.12056908,0.08331464,0.29792172,0.1948949
9,0.18600233,0.27896923,0.07552166,0.20388442,0.21517372,0.2875966,0.17076504,0.19057895
10,0.17844808,0.15183023,0.194571,0.14967228,0.14443274,0.1541083,0.33674243,0.24468894
11,0.16860493,0.39281067,0.09656498,0.152298,0.09160275,0.09738813,0.16283523,0.1311768
12,0.22691122,0.27271566,0.26565874,0.19972272,0.21117105,0.13930123,0.42229465,0.29184338
13,0.8225805,0.72883683,0.7422149,0.52090377,0.7813569,0.54719174,0.7594179,0.4400442
14,0.68766814,0.3702632,0.3758661,0.24372664,0.7299022,0.46817228,0.82006997,0.5687682
15,0.562168,0.563782,0.26116192,0.38444066,0.34866828,0.26872942,0.57498604,0.33343527
16,0.25123176,0.49270397,0.07626069,0.16551282,0.109165385,0.3971918,0.058115777,0.11049709
17,0.39399576,0.40350473,0.32790235,0.25058824,0.52279675,0.37430248,0.4995305,0.17237273
18,0.49977398,0.4015058,0.35635805,0.31500542,0.75353515,0.7703207,0.66002893,0.57800245
19,0.77308214,0.33214977,0.66758555,0.27667338,0.6594248,0.5330954,0.6955091,0.59798187
20,0.4742222,0.45362622,0.4992631,0.2163762,0.21265835,0.22417149,0.41858828,0.42648438
21,0.060484085,0.07382959,0.05724649,0.09573428,0.099680744,0.0775471,0.16407868,0.07649521
22,0.2865005,0.22681409,0.2574443,0.20472896,0.3452503,0.19840036,0.31886703,0.25724792
23,0.5734302,0.30943552,0.44269913,0.43549934,0.3430279,0.27212793,0.45811746,0.4439683
24,0.54954654,0.38833544,0.36680067,0.44482976,0.38378316,0.31976393,0.36781403,0.3921725
25,0.6726308,0.80432564,0.46925825,0.28819963,0.83766663,0.67151135,0.3636887,0.27811688
26,0.7229018,0.8476993,0.7172046,0.52330077,0.6694501,0.50785726,0.5557029,0.44841167
27,0.7438257,0.61569124,0.57432514,0.5668415,0.59204614,0.8000958,0.62787277,0.6515437
28,0.5407236,0.36276725,0.3803601,0.39931846,0.2551553,0.36869442,0.50668746,0.2704104
29,0.38366127,0.5414747,0.39267686,0.20648986,0.5346414,0.35974348,0.7658356,0.31211433
30,0.5717505,0.6335606,0.53380597,0.398009,0.31167716,0.29928556,0.6177263,0.37758163
31,0.6081784,0.9578792,0.6359385,0.59693635,0.7193644,0.66374445,0.7151871,0.5464231
32,0.4934365,0.8057166,0.65649664,0.61693376,0.6717509,0.8123407,0.58578086,0.5770358
33,0.6121337,0.3552864,0.27321523,0.50375795,0.6326779,0.47783956,0.70052373,0.45429885
34,0.57176524,0.411542,0.48192945,0.41046304,0.45289457,0.5534075,0.41865698,0.6168977
