frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.088777654,0.1446864,0.18768708,0.11372087,0.11967668,0.09992558,0.39064398,0.25271064
1,0.3739347,0.24945179,0.39261228,0.13778627,0.16626024,0.14111413,0.3546054,0.30745327
2,0.38065585,0.26176298,0.64158624,0.29312545,0.31203678,0.36274257,0.57468206,0.7422364
3,0.3692572,0.1671242,0.3601707,0.25773627,0.57865065,0.29183683,0.46551377,0.62050164
4,0.65994793,0.24109846,0.43780047,0.22123669,0.29297224,0.2488841,0.58328956,0.47478667
5,0.47768575,0.29838914,0.37724486,0.25639647,0.21609052,0.25316745,0.53322417,0.7015879
6,0.36858684,0.13178396,0.52328247,0.30304724,0.22116187,0.17842221,0.2273618,0.40640372
7,0.18588595,0.1931397,0.3501861,0.26271957,0.06841148,0.12625536,0.273274,0.43552113
8,0.08278477,0.24885887,0.3657881,0.20593038,0.25538382,0.25284544,0.5313543,0.6409323
9,0.06672267,0.105443455,0.24348837,0.068834156,0.05499173,0.15484893,0.1084399,0.6857585
10,0.011775245,0.14789066,0.38758042,0.04909472,0.08844809,0.19393246,0.14801253,0.8123865
11,0.22554971,0.23143302,0.41235366,0.17172599,0.16097888,0.23061495,0.61360604,0.6184296
12,0.27323025,0.18868797,0.6118451,0.3078881,0.23296253,0.32320452,0.47430244,0.6102383
13,0.18868846,0.36213598,0.2757828,0.18933839,0.24192797,0.2799372,0.61012506,0.5321544
14,0.1431412,0.058043774,0.124604896,0.3244031,0.16475254,0.08623416,0.268174,0.080220535
15,0.14360473,0.20624341,0.2910024,0.30736023,0.1110539,0.15263656,0.1390123,0.51254356
16,0.15421638,0.1834644,0.20600882,0.49396488,0.19399719,0.21215852,0.70013916,0.368461
17,0.36514285,0.1620969,0.20890734,0.4295968,0.23814148,0.28637296,0.86379224,0.8345182
18,0.25314328,0.16058572,0.31804693,0.69016033,0.14907457,0.09231768,0.24665259,0.25629035
19,0.032659072,0.0062528043,0.6216719,0.15629499,0.036536712,0.03738507,0.036750793,0.053837247
