frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.34323162,0.46348634,0.34580126,0.36259648,0.3014676,0.40276635,0.58702743,1.13656
1,0.33723772,0.45470053,0.5220554,0.52333605,0.58064854,0.535701,0.57850856,1.1448641
2,0.43755507,0.99511516,0.39894274,0.5951979,0.6403353,0.3984475,1.1519954,0.98991287
3,0.4276337,0.93371546,0.30563247,0.47439155,0.5916657,0.3310905,1.1039402,0.7739538
4,0.66872966,0.5662943,0.33491585,0.6254333,0.53408897,0.6007682,0.7260245,0.8694838
5,1.0735675,1.3879087,1.0938165,0.9631053,0.9932982,1.2209299,1.5062388,1.0103416
6,1.8893785,3.1245246,2.9614112,2.6555042,2.2115576,1.7631447,3.079513,2.979301
7,2.6322587,3.2248926,3.4490843,3.943322,3.1659243,2.4905329,2.3466592,4.242609
8,1.0469623,1.8710495,1.241081,2.1082942,1.2046759,1.2417179,1.8140523,5.5614333
9,0.73349035,1.496825,0.6881139,0.7649504,0.69054663,1.2778673,1.107496,1.3968894
10,3.6164382,2.7127361,4.355853,3.8828106,2.818556,3.0117583,2.6338158,4.365703
11,4.6144114,3.746507,4.99625,3.0176797,3.9956002,4.1396623,3.2258081,6.2434874
12,2.3281817,2.0565088,3.253922,2.5787458,5.2331333,3.7739844,4.656415,4.5036554
13,3.359675,3.0321832,3.4278374,3.751831,3.0577435,2.4582663,3.2873087,2.9766989
14,4.80929,3.484093,4.209712,4.840538,3.9725475,3.88238,4.231043,4.4139094
15,2.155515,3.529721,3.6999993,3.813342,2.9534936,4.0394526,2.103466,3.3132977
16,3.2468305,2.1690402,3.5020013,2.734654,3.7571836,4.5085588,2.4878097,4.854315
17,2.7601612,1.9144633,2.7199762,3.9336426,1.4421117,3.024006,4.399629,5.7115774
18,2.9311614,3.0868773,2.0546134,3.2154818,2.3953156,2.4110892,5.444871,0.59681636
19,2.5449538,3.2385478,2.5304933,3.6931477,2.1847653,3.8672028,3.0302925,0.74025726
20,4.217901,2.843886,2.7022471,4.0385876,2.2805476,2.3496861,2.9752693,0.56452215
21,2.2633643,1.3245608,2.1664424,1.5148346,2.527896,2.9055338,3.0534606,0.8694608
22,4.344779,2.5653286,3.4241185,2.2342846,1.9875593,2.9827402,3.8315601,1.2063882
23,2.4903522,2.411655,2.702569,2.3460135,1.1236444,3.046569,2.4502869,0.81184804
24,2.0274897,3.9798684,2.7180104,1.8287232,1.1708708,2.1649446,2.306834,0.81986797
25,3.1175811,3.2690582,3.707491,4.720414,2.8144138,3.9425116,4.9978523,3.8099241
26,2.3261647,2.9621663,2.9634194,3.1440663,1.2489581,2.4340577,3.9341679,2.0887728
27,3.241427,1.3495262,3.7795572,3.5530512,2.2456188,1.984235,4.3929844,3.5918293
28,3.4873934,3.3724995,5.0262117,3.7528005,1.9314969,3.0253289,4.365982,4.159791
29,4.2861547,1.7930318,2.0706117,2.0792198,1.3861477,5.2868986,1.8610351,0.44268373
30,3.2207227,1.8774974,3.7369761,2.6241717,1.9412088,4.084336,3.413115,5.8400536
31,3.4469461,4.3810635,2.4471292,2.997696,2.074761,2.4627063,5.360094,3.6593966
32,2.106472,4.626253,3.283485,3.7401285,2.9495466,2.1093063,4.89164,3.5525503
33,4.0189404,3.3984237,3.4880638,3.848563,2.65073,1.8866566,3.4662042,2.1059208
34,2.379698,1.6497386,2.2381425,1.8914042,0.9794299,3.5324035,2.35161,0.5255576
35,1.8912318,3.2540905,1.3957837,1.342945,1.1633939,1.5132798,1.0941622,4.7020936
36,1.8436433,2.307432,1.7605183,1.824297,1.5787644,3.2096581,2.4351754,3.3793075
37,2.2880735,1.9669591,2.48593,2.513632,1.0502071,2.5774121,2.1629755,3.7680779
38,1.759191,1.6082699,1.3524048,1.9290485,1.3967474,2.0808623,2.8790631,3.3735967
39,1.4087622,1.6935107,2.9060047,2.2526271,1.4079578,1.7393411,4.2322974,0.8126966
40,2.1862159,3.018751,1.7742808,2.1059937,1.8370736,3.8388743,2.9570498,3.7885604
41,1.6196656,1.4340998,2.3918128,2.0358248,0.7735914,1.6925141,2.9666362,4.771659
42,1.5053086,2.2567549,2.1561499,1.4699266,2.022851,1.4916466,3.3239121,3.3985415
43,1.7645929,1.7891809,1.85505,1.5629674,1.6292529,1.926745,2.4118073,2.7245808
44,3.0033293,1.6044211,4.0388994,4.5586395,2.2437928,2.5460975,5.9328547,3.1007445
45,2.8299775,2.4726343,3.2310743,4.6202855,3.1006312,2.7051783,4.310965,4.139493
46,2.269092,3.178523,1.5212364,1.800065,1.5054736,2.1263804,2.1178894,0.78658414
47,3.289936,2.5886886,2.61039,4.0772824,2.6259532,2.933144,2.6819506,0.7627939
48,2.043703,2.4373999,2.794479,3.8881269,3.4893198,4.743684,2.9875035,1.2150489
49,2.0068774,2.792009,2.8994498,2.9537745,2.5546918,3.7423608,1.7206641,0.6310271
50,3.0073748,3.3123102,2.926042,4.8934083,3.324397,2.3919573,3.4280853,3.6814976
51,1.1792307,1.4234743,1.2275176,4.3022585,1.2889808,1.7399027,1.7881255,0.6614052
52,3.7138038,4.8745117,3.6076808,3.1550052,3.5481234,3.6294744,2.782082,3.469158
53,2.5340538,3.2704558,4.554276,2.900694,4.307279,3.9612088,3.8379412,4.3382006
54,5.013254,5.5419855,4.80033,4.638278,3.9674268,4.1156936,2.9452333,2.8111017
55,3.6234388,3.2046533,2.7630076,2.1403685,3.0967379,2.952801,1.8636241,3.2373986
56,5.24232,3.9837403,4.526076,3.5076995,4.799161,3.037792,3.2229018,3.894699
57,0.81964684,1.9611601,1.4523443,1.8132511,2.0767188,1.3184152,2.1960516,2.100409
58,2.989633,3.1470683,4.5565743,2.8774655,3.9864419,3.6429548,3.8587317,3.5449426
59,2.9770207,2.5425992,4.4322376,2.7244759,3.789728,4.885437,3.176744,3.3998575
60,4.3737726,6.0525103,2.9544778,4.125537,2.9136744,5.35071,2.6984534,4.513197
61,3.9862216,4.791377,3.0348592,4.3628397,2.8594227,2.050428,4.3145933,4.0745387
62,2.1360579,3.3781226,3.527992,2.6944127,3.9959123,2.228911,4.1983542,3.7701387
63,2.0540538,2.9100716,3.7960064,3.3319147,1.6893963,2.9091842,3.1432605,5.930208
