frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,1.4063808,1.4743602,1.6515243,1.5096052,1.8736539,4.294944,3.4237561,5.0160937
1,1.0130599,0.8523539,1.0386164,0.7206888,0.9825242,1.4108136,3.062102,0.47917312
2,1.0431408,1.3396907,1.0485995,0.73212403,1.722744,1.8955334,1.2313783,2.9088392
3,1.0613718,1.7787187,0.6197581,0.73150694,1.4725018,0.87552834,1.0169427,3.0234523
4,1.184722,1.4025073,1.0312753,1.1801627,1.5582306,5.699603,3.1595976,3.4813774
5,1.4331145,1.176845,0.5793547,0.7224958,0.95128316,5.305399,2.5867863,2.4316764
6,1.5214121,1.1791915,0.6635945,1.2061487,0.66129184,1.7344389,1.4455199,5.503845
7,4.1795735,3.6146011,3.946137,4.1374364,3.812438,6.0096664,2.7424102,4.023499
8,3.427614,5.4054184,6.5611086,5.8957963,4.556482,5.9872856,3.6085663,3.8735585
9,2.7431216,4.160918,4.9076133,3.6916118,4.1670833,3.8584769,3.4765286,3.5005603
10,3.7097337,2.9410844,3.884155,3.391489,3.7872915,4.1356387,3.8737166,3.9104884
11,3.3508248,4.032628,4.5668344,2.9179795,3.665697,5.252887,4.3196154,4.6473746
12,2.8385549,3.4416165,4.088786,3.002418,4.201827,4.2080517,5.4255886,3.2692873
13,3.4662323,3.3337781,3.4291878,2.8860214,2.6272688,3.0133586,1.9724847,2.442197
14,3.0910437,2.03202,1.5480597,1.5481863,0.95798075,1.6752324,0.7356747,2.029797
15,2.7142227,1.1501954,0.909193,2.316337,0.8409623,1.1632283,0.54029936,1.3743885
16,1.8824602,1.2763722,1.476553,2.795122,2.582666,1.0826157,1.6281967,2.2962568
17,1.4029534,2.0730798,1.5318592,1.2744305,5.948963,2.1531649,1.7147088,4.377222
18,2.2033963,1.3673168,1.3014541,1.6314627,5.121399,1.2444303,1.1556339,1.5078869
19,2.3461015,1.5092926,1.7444109,1.7042313,5.479341,3.625535,1.8219833,3.9836872
20,2.7167435,2.025842,1.4604372,1.9380593,1.7891735,3.719968,0.9023136,2.3127894
