frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.20312896,0.37565005,0.56363344,0.54366034,0.51254106,0.4721937,0.21166411,0.090886004
1,0.5959619,0.542672,0.99999976,0.3234847,0.42951593,0.33961937,0.13303779,0.30256265
2,0.09985144,0.2269546,0.21526709,0.11490413,0.22226527,0.22223386,0.045439012,0.06391211
3,0.55769277,0.54020077,0.500521,0.4023051,0.40858153,0.63308024,0.38364136,0.20645767
4,0.24177869,0.26359296,0.3586766,0.31403804,0.31984258,0.34223777,0.48420355,0.11426129
5,0.13601361,0.07765827,0.17705715,0.087737836,0.3017566,0.12801705,0.5607614,0.09519693
6,0.25651687,0.25175515,0.231698,0.30079964,0.566047,0.45536625,0.2521163,0.0676121
7,0.17451681,0.15570389,0.19203831,0.30736735,0.39643386,0.45301822,0.13125369,0.055778448
8,0.05455485,0.078964286,0.09681196,0.07385063,0.22775224,0.20837379,0.0991585,0.023955792
9,0.08876908,0.16316901,0.14429078,0.24569535,0.23500381,0.37296316,0.19436793,0.06426345
10,0.13361669,0.20566915,0.21049532,0.3587218,0.47678018,0.36419368,0.2502854,0.08939455
11,0.03244847,0.020237805,0.1216215,0.10418386,0.13183124,0.19999683,0.053118844,0.016070768
12,0.35867772,0.3559106,0.4716359,0.6377539,0.7286839,0.55132085,0.25219798,0.16497664
13,0.35896334,0.36728346,0.4611176,0.4583049,0.75825304,0.60628986,0.39253166,0.21796411
14,0.37841657,0.5108388,0.34006745,0.2781657,0.45628998,0.5149516,0.55733633,0.12487544
15,0.1311355,0.36592487,0.16184983,0.23068587,0.28611967,0.42718259,0.20786934,0.10553212
16,0.84114105,0.39673302,0.1355783,0.12727843,0.09342688,0.25338262,0.12896939,0.11064395
17,0.64548016,0.4786455,0.49300185,0.3601645,0.08113529,0.23049459,0.06668298,0.115516864
18,0.19066991,0.5769473,0.4477226,0.055680577,0.06314961,0.24756728,0.07217889,0.108381525
19,0.18803585,0.045918275,0.007542038,0.030124264,0.0,0.07862608,0.030359581,0.033893496
20,0.3270072,0.70819426,0.13697782,0.35525542,0.079945415,0.16330212,0.06303611,0.13323358
21,0.52310795,0.49636605,0.5705059,0.4504169,0.3923221,0.44994217,0.383789,0.15245685
