frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.56738675,3.4304073,1.4610108,2.3502784,1.2587807,1.666874,1.7185273,1.5047717
1,0.8724054,4.6484575,1.1146314,1.2005899,1.6100986,1.9138358,0.9215151,0.9837682
2,0.84049857,1.3222717,3.2784257,1.6589367,1.9408004,2.3497705,1.9688097,1.2495577
3,1.0972539,2.3835888,1.4299247,0.8678287,2.7237453,3.0596504,1.8889198,1.2897779
4,0.57371545,1.6698232,1.9057834,0.760291,2.271817,2.4795485,1.7141888,1.3142889
5,0.7061944,1.8299046,1.1714544,0.76742303,1.8436644,1.5847182,1.9890049,1.5647347
6,1.727892,3.5951042,1.860692,1.2721691,2.8923085,2.6052585,1.4333403,1.8217375
7,0.6557492,3.7312498,2.0738158,1.5270607,1.2350007,1.7443019,1.3165128,1.8973517
8,1.7494686,4.2512646,1.869375,3.0065303,2.4949694,2.6795387,1.7430358,3.3612032
9,1.2209071,3.651408,1.1759601,2.8604825,0.74243027,3.8394027,1.0567805,1.3303787
10,0.701761,1.296505,0.7028653,0.72256607,0.3254331,1.5470527,1.1124036,1.0916774
11,0.5827535,2.6049101,0.89000523,0.7209967,0.96861815,2.0997713,0.58332795,1.4064188
12,1.6095483,2.645143,2.0913813,1.4906967,2.444713,3.3996356,2.483055,2.161308
13,1.495176,2.2964392,1.8766463,1.4692652,1.820601,2.8578854,2.3433008,3.3539913
14,0.6801342,3.664996,1.4086492,1.1397357,1.3631797,1.7105387,0.7890545,1.2082343
15,0.98861945,3.2938077,1.6865592,1.3982382,1.2695551,1.6923156,0.8250873,1.569142
16,0.55865943,3.0695455,1.0706763,0.8950107,1.8979807,1.4276597,1.0781616,0.85809475
17,0.9852669,4.9667063,1.0607485,0.83764976,2.0417528,1.3930516,1.0050519,0.8401423
18,0.8157917,5.4276853,1.1278689,0.5666014,3.9693928,1.9642019,1.7628778,1.0224253
19,0.4014872,2.9190273,0.8243427,0.4438779,0.46721074,1.0835153,0.8181715,1.0183592
20,1.0001397,2.5582805,2.1351335,2.077941,2.4767747,2.550654,2.0969858,1.9325758
21,0.8757015,0.99771214,2.020774,2.615015,1.4584206,1.5658258,1.7228173,1.5950351
22,0.95397806,1.257587,2.0807185,1.5237775,1.3006449,1.9471055,1.0691037,1.8735307
23,0.65356827,0.5119165,3.2216873,1.8372712,2.0599203,1.0839297,3.1528344,2.8410044
24,1.2016433,1.9677333,2.067008,0.98095775,1.7437947,1.9866792,1.5929728,2.4858687
25,1.7749923,7.0788307,2.5623348,1.7687864,2.3096986,3.4502544,2.1482348,3.0099204
26,1.2844456,4.033621,3.5774064,1.7832991,3.4533865,4.150547,3.0797682,2.2314982
27,1.6242709,2.4063678,3.8815813,2.8401532,2.9979968,2.270024,3.0251684,2.8797417
28,1.1660423,6.166914,2.651485,1.7021499,1.9931332,3.5966415,1.7583996,2.262683
29,2.1389654,3.9466434,4.2711916,2.5958617,4.887437,4.2404227,3.9709485,4.5120783
30,1.9189749,5.117075,2.5757658,4.588147,2.838992,3.064445,2.8923717,2.914415
31,1.8836169,3.7635322,5.2148256,3.6501741,3.0138063,1.7945797,2.0582032,3.0605037
32,1.8270992,3.1273422,4.044835,2.8796291,2.029863,1.4534911,1.7838418,2.1259756
33,2.131374,5.547416,5.202707,4.3693495,3.4064267,2.7433271,2.653767,2.2394795
34,2.8513355,3.3231463,4.943845,2.3043442,4.8192334,2.6756344,4.946085,3.731677
35,3.3892963,3.8842783,3.1337798,5.2652707,4.3296123,4.957677,2.3865528,1.6066399
36,0.92427605,1.0431275,1.301636,1.589339,0.75427747,2.051127,0.80534625,0.9431286
37,1.8254782,2.553368,3.8501973,2.644661,2.5586839,1.5714285,2.6539268,3.4701204
38,1.3057214,1.0702301,3.0255318,1.7561225,1.2717335,0.91708994,1.0870757,2.0490284
39,1.9886459,3.6970954,4.463035,4.097024,3.171626,2.577701,2.299199,3.181179
40,1.6701049,2.68661,3.3129563,2.398946,2.400124,2.3358417,1.9472325,4.102816
41,2.488461,2.9746761,3.8459122,3.5677154,2.571011,2.4843054,1.6433825,3.2312326
42,1.6816623,1.9943296,3.4060836,2.6380286,2.374872,1.0712291,2.9549794,4.9095306
43,3.1444607,2.9810967,5.937503,3.3925452,5.021255,2.7294707,5.4274187,5.758627
44,1.4974599,2.7890768,4.669937,2.2972379,1.9278301,2.3668773,1.9808259,1.4838253
45,2.2586987,2.7141345,5.1096735,2.4491248,2.9860132,3.1156416,4.966711,2.2358055
46,2.887786,3.6005511,4.4564238,3.9914122,3.5598843,4.4506636,3.726468,2.1925156
47,2.6086712,2.8893445,4.5098248,2.5466027,2.0046763,1.8317609,3.2410223,2.4327264
48,1.3774214,2.2899225,4.1888466,4.6108136,2.353855,1.2978373,2.148352,3.068079
49,1.6117034,2.3969066,2.9874945,3.3997161,1.7013389,2.1989503,1.3258041,2.1325293
50,1.0026267,0.51455784,1.6675153,1.5088465,1.208221,0.8308991,1.2187657,0.84316355
51,0.9841749,0.83134663,4.1476936,2.1556532,0.71011305,0.7881429,0.89254403,1.6536443
52,1.0598415,1.7262378,0.9675342,0.9000461,2.1856842,0.97976214,1.1829995,0.8609538
53,1.2186868,1.3479838,0.8745555,1.4517492,1.6862214,1.372754,0.8102088,0.8280562
54,1.6586398,2.4036868,1.1770115,1.7615491,2.2604208,2.7353244,1.6825223,1.2241933
55,1.8838743,1.5653907,1.607527,1.7159777,1.3744543,1.644033,1.1036985,1.5283759
56,5.455655,2.5844479,1.655868,2.940144,1.8291308,2.3146963,2.0884056,1.4074501
57,1.4813545,2.5147662,1.3374383,1.5740465,0.59303504,1.2488852,2.255278,1.6935668
58,5.405131,3.547571,2.8745346,1.6902035,3.3710675,2.8895137,3.4689493,1.4079485
