frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,0.14000343,0.44075012,0.44405925,0.23569556,0.61924964,0.30342343,0.37893164,0.33487666
1,0.21826875,0.53583163,0.22379853,0.03974528,0.39131707,0.34522727,0.5052268,0.6085333
2,0.76361346,0.6253361,0.49885195,0.39383787,0.40371904,0.6498626,0.5210565,0.8717256
3,0.90708274,0.44120666,0.721107,0.39981112,0.44699943,0.69457906,0.36027378,0.504006
4,0.39116427,0.4731764,0.5800347,0.4921512,0.9693974,0.60378873,0.5015373,0.13870244
5,0.34087995,0.40346834,0.3042994,0.66558886,0.5695378,0.33614573,0.5415843,0.72913486
6,0.17403875,0.08771764,0.3111796,0.11339217,0.42463788,0.050673857,0.19511232,0.33686277
7,0.31646323,0.52181673,0.8347183,0.7043817,0.57920104,0.66822237,0.508068,0.7468748
8,0.61423254,0.45957503,0.5879623,0.83383906,0.91833496,0.78620476,0.5354097,0.6680246
9,0.46277127,0.3481537,0.45505843,0.47515625,0.57152563,0.6218507,0.6704478,0.81797326
10,0.18987574,0.40281996,0.48774853,0.2511028,0.2642892,0.16657628,0.63234746,0.4536486
11,0.4251749,0.66838354,0.16754524,0.47480363,0.5211183,0.433517,0.6520755,0.9999998
12,0.34934172,0.6061875,0.37343347,0.3569208,0.3803209,0.47282338,0.6503026,0.04837451
13,0.79801595,0.67786634,0.3565083,0.23240109,0.4401164,0.42700598,0.54468125,0.0
14,0.1730402,0.65701836,0.3569561,0.1976454,0.23410673,0.7490687,0.745162,0.08760822
15,0.46707535,0.61628246,0.51095194,0.46258426,0.5934807,0.61602896,0.5270309,0.8955841
16,0.45905218,0.7801732,0.69588846,0.27959245,0.5286908,0.60687566,0.5227168,0.5603118
17,0.31002972,0.3601368,0.59133625,0.59609884,0.5759486,0.6266424,0.5644355,0.56521034
18,0.55050325,0.68085986,0.6510641,0.4946706,0.42084056,0.448157,0.63530236,0.35565916
19,0.7895618,0.5664826,0.6225903,0.50083435,0.5708947,0.70971626,0.20685402,0.72564614
