frame_index,cam0,cam1,cam2,cam3,cam4,cam5,cam6,cam7
0,1.1295916,0.33816773,0.33466724,0.4756552,0.27904043,0.35489488,0.30168498,0.666551
1,1.3462112,0.9919421,0.59244126,0.5453234,0.4474179,0.641443,1.5849304,0.79539305
2,0.6790025,0.7887628,0.64108354,1.0617971,0.38670218,0.73499835,0.6376175,0.6446456
3,0.97254425,1.1181289,0.6900789,0.779701,1.1516901,0.74968994,0.90177274,0.44502395
4,0.8622733,2.609747,0.686978,0.9779335,0.80970293,0.8144785,0.71523654,0.5821378
5,1.1980033,1.2533945,1.5642623,2.4735484,1.7905216,1.2410012,1.896888,1.2880869
6,5.9432735,3.3494058,5.838395,6.965869,3.950757,4.5669727,4.090892,4.803054
7,5.2815332,2.3787017,1.4589689,2.0646498,1.3297896,1.9038866,1.8934771,0.9380542
8,0.5054265,1.39522,0.41206276,0.48676303,0.80795264,0.39764363,0.5541427,0.88653094
9,0.62175894,2.4067106,0.95637035,0.44061053,0.51148367,0.43166396,1.1863621,0.64027166
10,0.65194607,2.4514642,0.41066483,0.46832845,1.1565995,0.84207153,0.87075835,1.2371013
11,4.964568,0.69394004,0.5567121,0.3961619,0.6529028,0.4917801,1.0430565,0.28088215
12,5.866923,1.1129987,0.63790023,0.1820434,0.2767661,0.43388504,0.35045514,0.3726229
13,0.16484013,1.1324656,0.28417867,0.34760517,0.80375975,0.27253664,0.19710043,0.43193647
14,0.23901409,0.8396019,0.317998,0.39680207,0.21148181,0.25324568,0.8508208,0.3029104
15,4.202407,1.9393876,2.8742065,3.700317,0.97979784,0.577362,1.4064859,1.3571866
16,1.7095251,1.6838384,1.0759372,0.98425084,1.9600077,1.7067809,1.2032747,1.1672374
17,0.99652445,1.896291,1.0916538,0.93881124,0.83342093,1.3180842,0.82323,1.0503035
18,5.219982,0.9513805,1.1605957,1.0154216,1.0686466,1.0252874,1.089922,0.90758145
19,4.798355,2.0961876,0.8155924,0.8459627,0.62092865,0.69253016,0.51540244,0.84726954
20,1.4476702,0.32082212,0.69538605,0.22974962,0.29339102,0.29042915,0.7909827,0.30020773
21,0.57091194,0.42370707,0.72370386,0.2273997,0.6069908,0.28985298,0.39929694,0.27068666
22,0.4555007,0.29372156,0.88883394,0.15539885,0.6695893,0.3866112,0.18127435,0.25455678
23,1.0970962,0.40002394,0.56682825,0.34042618,0.32658538,0.35124886,0.32866982,0.6166023
24,0.4060365,0.38252705,0.19324684,0.29495767,0.07877165,0.1634252,0.32459688,0.2933253
25,2.3979697,0.58291626,0.29617438,0.30405033,0.37512794,0.51342297,0.5228183,0.90651333
26,0.90798056,0.5937584,0.41567603,0.6111727,0.5085775,0.69730943,0.4617935,0.70586705
27,1.3875093,1.3387716,0.8781732,0.82000405,0.33710778,0.4562221,0.5546616,0.65476227
28,2.115295,2.4973247,1.9569995,2.2897818,1.099749,1.2172687,1.2077794,2.664366
29,5.4158792,1.9031756,2.8349361,2.5572805,0.7988651,1.330267,1.4071624,2.415618
30,1.0896372,1.2328273,1.1692505,1.8722324,0.46177703,0.6579123,0.74154717,1.4603167
31,3.330099,3.0085266,1.4253829,1.8152913,0.83413756,1.5282078,1.7237428,0.8568041
